Giuliano,2,24,2,2016
Giuliano,2,5,10,2017
Daniele,3,22,1,2020
Daniele,8,14,12,2017
Giuliano,1,27,5,2016
Mayk,2,28,6,2016
Diego,8,22,12,2019
Rafael,3,28,1,2016
Mayk,7,23,2,2016
Jakeliny,3,28,12,2017
Rafael,3,4,3,2018
Vinicius,2,24,11,2018
Daniele,5,19,1,2019
Vinicius,7,15,2,2019
Joseph,7,23,6,2020
Vinicius,1,30,5,2016
Giuliano,7,21,2,2020
Danilo,1,1,1,2020
Giuliano,6,6,10,2016
Jakeliny,5,14,3,2019
Joseph,8,21,7,2016
Cleiton,4,8,7,2017
Rafael,1,19,2,2020
Vinicius,1,29,1,2020
Joseph,6,16,7,2016
Vinicius,2,3,9,2019
Daniele,3,18,5,2017
Giuliano,5,1,2,2018
Vinicius,5,10,10,2017
Joseph,2,30,5,2019
Mayk,1,26,1,2017
Daniele,3,4,5,2020
Danilo,6,28,4,2017
Cleiton,5,30,6,2018
Giuliano,7,3,6,2016
Daniele,7,22,5,2019
Diego,3,1,5,2020
Rafael,3,14,2,2017
Giuliano,8,29,3,2018
Cleiton,5,13,11,2019
Diego,7,29,9,2018
Vinicius,5,16,9,2017
Daniele,4,12,9,2016
Giuliano,3,5,2,2016
Rafael,8,7,5,2018
Rafael,1,6,10,2019
Daniele,6,27,6,2018
Diego,7,13,4,2019
Danilo,3,18,9,2019
Joseph,8,6,12,2016
Giuliano,4,6,7,2020
Rafael,3,23,3,2018
Rafael,2,14,6,2016
Daniele,6,21,5,2016
Mayk,3,13,1,2016
Danilo,7,8,2,2018
Danilo,8,17,4,2016
Jakeliny,4,12,10,2016
Diego,4,3,3,2018
Jakeliny,3,14,6,2017
Diego,4,20,12,2017
Giuliano,6,14,12,2017
Rafael,3,13,3,2020
Mayk,2,6,6,2017
Rafael,1,14,7,2018
Vinicius,8,4,9,2017
Danilo,5,30,8,2016
Danilo,4,27,11,2019
Giuliano,6,3,7,2016
Rafael,6,21,12,2020
Rafael,6,6,9,2019
Cleiton,2,12,6,2018
Joseph,3,19,9,2016
Giuliano,8,6,2,2017
Cleiton,2,11,12,2016
Joseph,7,27,12,2020
Diego,6,28,10,2019
Rafael,6,26,4,2018
Cleiton,1,21,10,2019
Jakeliny,8,28,5,2020
Giuliano,4,28,2,2020
Vinicius,2,9,3,2020
Vinicius,2,2,9,2019
Daniele,4,9,4,2019
Joseph,5,17,4,2017
Mayk,8,30,12,2017
Mayk,4,3,7,2019
Rafael,1,15,4,2016
Mayk,5,7,9,2017
Giuliano,3,13,3,2016
Danilo,1,11,1,2018
Vinicius,1,10,7,2017
Danilo,5,29,2,2019
Vinicius,5,28,7,2016
Daniele,5,1,1,2016
Mayk,6,19,7,2018
Diego,3,12,7,2018
Joseph,3,22,10,2018
Giuliano,2,14,10,2019
Joseph,8,11,6,2016
Daniele,2,24,3,2020
Joseph,7,8,3,2017
Rafael,4,7,8,2019
Rafael,6,11,6,2018
Rafael,8,24,11,2016
Vinicius,4,21,12,2020
Rafael,7,23,10,2016
Vinicius,2,8,3,2017
Diego,1,1,9,2020
Mayk,7,12,6,2019
Daniele,2,12,1,2018
Joseph,7,11,9,2016
Joseph,4,25,3,2016
Mayk,7,28,7,2019
Cleiton,2,20,7,2018
Cleiton,7,6,2,2020
Jakeliny,1,22,3,2019
Jakeliny,1,10,7,2016
Rafael,2,23,12,2018
Joseph,7,21,6,2020
Joseph,3,18,8,2020
Daniele,2,17,9,2018
Daniele,7,11,8,2020
Daniele,1,15,10,2016
Joseph,5,4,2,2017
Mayk,3,7,12,2020
Mayk,4,9,3,2016
Rafael,1,24,7,2016
Giuliano,3,9,6,2016
Vinicius,6,18,4,2016
Vinicius,6,3,2,2017
Cleiton,3,12,10,2020
Mayk,6,7,3,2019
Rafael,7,15,10,2017
Daniele,3,21,7,2016
Vinicius,4,14,1,2020
Rafael,6,9,5,2018
Cleiton,3,30,7,2020
Joseph,5,23,12,2016
Diego,2,21,2,2018
Vinicius,8,17,10,2019
Vinicius,7,22,8,2017
Giuliano,5,12,1,2020
Daniele,8,16,1,2016
Rafael,4,2,12,2019
Vinicius,2,3,12,2018
Daniele,6,2,5,2019
Diego,7,7,1,2017
Danilo,2,19,10,2016
Daniele,1,21,2,2016
Mayk,3,22,9,2019
Daniele,3,5,5,2017
Mayk,6,25,9,2017
Daniele,1,29,2,2017
Giuliano,1,20,12,2020
Daniele,5,25,6,2016
Vinicius,6,4,9,2016
Vinicius,4,25,5,2018
Daniele,1,18,2,2016
Rafael,8,29,6,2018
Vinicius,1,20,9,2018
Cleiton,4,8,9,2018
Jakeliny,8,19,1,2017
Diego,4,25,1,2018
Joseph,5,20,8,2016
Cleiton,6,10,1,2016
Cleiton,1,30,12,2019
Mayk,4,11,5,2020
Diego,4,20,7,2017
Vinicius,1,4,5,2017
Diego,6,8,10,2020
Diego,4,29,4,2020
Jakeliny,7,24,2,2018
Diego,7,3,3,2019
Rafael,2,12,2,2019
Giuliano,6,29,1,2020
Rafael,1,25,7,2016
Mayk,6,4,11,2018
Rafael,7,20,12,2020
Diego,7,22,12,2016
Mayk,5,14,10,2016
Rafael,8,17,5,2016
Joseph,6,17,10,2016
Danilo,6,4,12,2018
Jakeliny,2,15,4,2019
Mayk,5,18,4,2017
Danilo,5,7,7,2019
Cleiton,2,12,1,2019
Vinicius,4,23,7,2017
Danilo,2,19,1,2016
Joseph,5,13,1,2018
Rafael,7,27,1,2020
Cleiton,5,7,7,2020
Vinicius,1,7,2,2017
Danilo,3,4,6,2019
Rafael,4,23,1,2020
Diego,7,8,11,2017
Danilo,2,3,2,2016
Vinicius,4,7,7,2020
Rafael,3,4,5,2016
Giuliano,6,14,8,2019
Vinicius,2,16,11,2019
Daniele,2,14,7,2018
Danilo,7,20,5,2018
Jakeliny,6,20,3,2020
Joseph,3,15,11,2017
Cleiton,7,4,9,2019
Daniele,1,1,8,2019
Mayk,6,24,3,2016
Danilo,6,9,8,2018
Diego,7,26,2,2020
Vinicius,6,26,9,2020
Mayk,8,18,12,2018
Diego,2,27,12,2019
Joseph,1,23,8,2017
Vinicius,8,18,2,2020
Diego,7,1,10,2020
Joseph,8,16,4,2019
Jakeliny,1,12,2,2017
Giuliano,8,19,4,2019
Vinicius,2,4,5,2016
Mayk,5,12,11,2018
Cleiton,8,9,6,2016
Danilo,8,24,5,2018
Danilo,6,30,12,2020
Danilo,4,23,1,2018
Joseph,1,18,9,2019
Vinicius,8,26,6,2017
Cleiton,1,14,4,2019
Jakeliny,8,30,7,2016
Cleiton,6,3,1,2020
Jakeliny,3,11,8,2018
Vinicius,6,9,11,2016
Jakeliny,6,14,5,2016
Diego,3,21,12,2019
Giuliano,8,25,9,2018
Mayk,5,15,12,2016
Daniele,2,19,1,2017
Joseph,1,30,12,2020
Diego,2,24,5,2017
Rafael,2,10,3,2018
Daniele,3,12,8,2016
Giuliano,2,1,11,2017
Diego,5,29,3,2017
Cleiton,4,5,7,2016
Jakeliny,6,18,3,2019
Joseph,3,7,2,2019
Danilo,5,5,5,2018
Vinicius,1,14,2,2018
Daniele,4,5,10,2017
Rafael,7,12,4,2016
Joseph,2,29,9,2020
Rafael,7,8,9,2016
Danilo,3,29,6,2017
Diego,6,25,12,2018
Joseph,1,12,2,2018
Joseph,2,19,3,2018
Daniele,2,22,10,2019
Mayk,8,25,3,2020
Giuliano,2,23,3,2017
Jakeliny,3,10,2,2018
Mayk,1,2,3,2017
Daniele,6,6,4,2017
Vinicius,7,19,3,2018
Cleiton,6,3,6,2020
Diego,2,30,12,2016
Mayk,4,30,11,2017
Daniele,5,13,6,2020
Cleiton,3,24,10,2017
Diego,8,22,6,2016
Cleiton,1,8,7,2016
Vinicius,6,2,11,2020
Giuliano,8,17,3,2019
Rafael,8,15,10,2020
Daniele,4,17,4,2019
Danilo,2,18,9,2020
Joseph,7,5,10,2018
Jakeliny,3,7,9,2016
Diego,8,29,2,2019
Jakeliny,4,20,5,2019
Giuliano,7,27,2,2019
Vinicius,5,1,5,2017
Cleiton,2,3,6,2016
Daniele,7,8,4,2018
Vinicius,8,13,4,2018
Daniele,8,23,9,2019
Daniele,1,5,7,2020
Cleiton,6,10,1,2020
Giuliano,2,7,8,2017
Rafael,1,1,10,2018
Jakeliny,8,28,2,2020
Danilo,6,5,7,2018
Mayk,2,21,4,2019
Danilo,1,11,4,2016
Joseph,7,28,4,2016
Joseph,4,30,11,2018
Diego,6,13,5,2018
Vinicius,1,23,1,2018
Giuliano,3,18,10,2019
Giuliano,6,18,4,2018
Joseph,1,9,12,2017
Jakeliny,2,23,12,2020
Jakeliny,6,30,4,2017
Cleiton,7,10,8,2018
Jakeliny,7,15,7,2020
Diego,8,16,9,2016
Rafael,1,15,12,2020
Daniele,8,14,3,2020
Diego,3,2,2,2018
Daniele,8,24,6,2016
Diego,5,11,12,2020
Vinicius,8,5,11,2017
Mayk,8,27,12,2018
Cleiton,4,16,2,2017
Mayk,7,19,7,2017
Danilo,5,5,10,2017
Daniele,8,14,12,2018
Giuliano,1,3,7,2017
Jakeliny,1,14,11,2018
Cleiton,6,30,12,2017
Giuliano,1,1,4,2020
Giuliano,5,8,1,2020
Rafael,2,2,1,2018
Mayk,6,7,10,2018
Cleiton,3,10,1,2019
Diego,1,17,1,2018
Jakeliny,1,19,1,2018
Jakeliny,8,10,12,2016
Danilo,1,13,10,2019
Vinicius,1,30,7,2020
Daniele,7,23,9,2017
Vinicius,2,24,11,2016
Giuliano,8,1,2,2019
Daniele,6,7,10,2016
Joseph,2,11,1,2019
Danilo,2,20,11,2016
Joseph,5,6,5,2019
Mayk,7,9,2,2016
Diego,4,13,8,2020
Giuliano,4,26,4,2016
Mayk,5,27,9,2018
Joseph,2,17,4,2019
Danilo,4,14,2,2016
Jakeliny,7,7,9,2020
Jakeliny,3,19,5,2020
Daniele,6,22,6,2020
Jakeliny,5,8,9,2020
Giuliano,8,12,3,2017
Rafael,6,28,8,2020
Daniele,8,8,5,2018
Danilo,2,16,3,2020
Giuliano,1,3,7,2016
Danilo,2,14,1,2020
Danilo,4,10,11,2017
Diego,2,8,5,2018
Jakeliny,2,3,7,2017
Daniele,3,10,11,2017
Danilo,2,30,6,2019
Danilo,4,25,10,2017
Jakeliny,7,6,10,2017
Daniele,1,17,2,2019
Cleiton,4,9,5,2017
Jakeliny,4,22,6,2017
Joseph,8,9,2,2017
Diego,1,14,8,2016
Cleiton,2,26,12,2016
Joseph,6,24,8,2019
Vinicius,6,10,8,2019
Vinicius,6,6,5,2020
Vinicius,3,29,8,2016
Jakeliny,3,17,3,2019
Rafael,4,29,5,2019
Jakeliny,6,4,3,2018
Diego,4,4,3,2016
Vinicius,5,18,1,2017
Jakeliny,7,23,9,2019
Rafael,7,2,3,2016
Diego,5,29,8,2018
Cleiton,3,16,6,2016
Vinicius,7,7,7,2020
Rafael,6,23,8,2018
Giuliano,6,25,2,2020
Diego,1,21,11,2019
Daniele,4,24,4,2016
Joseph,3,14,10,2020
Joseph,3,12,2,2017
Cleiton,6,10,6,2017
Mayk,1,23,3,2018
Danilo,4,24,3,2018
Joseph,1,12,2,2020
Diego,3,19,4,2019
Vinicius,2,11,7,2018
Rafael,3,21,9,2018
Vinicius,2,15,7,2017
Danilo,7,8,12,2019
Daniele,3,28,10,2020
Rafael,2,28,12,2019
Daniele,6,25,2,2018
Rafael,6,29,2,2018
Daniele,7,22,11,2018
Diego,5,7,5,2016
Giuliano,7,8,3,2019
Mayk,7,3,2,2020
Daniele,7,13,6,2019
Danilo,8,1,7,2019
Giuliano,4,11,9,2019
Diego,2,3,1,2018
Diego,2,26,10,2016
Diego,4,7,7,2016
Daniele,1,21,8,2016
Vinicius,1,9,9,2020
Danilo,2,17,10,2016
Jakeliny,6,22,1,2019
Diego,1,9,8,2018
Diego,4,29,3,2016
Danilo,4,30,2,2016
Mayk,1,25,3,2017
Vinicius,7,26,4,2017
Joseph,8,22,7,2020
Giuliano,8,17,9,2016
Jakeliny,5,14,1,2019
Vinicius,2,19,1,2019
Joseph,8,18,1,2017
Danilo,7,2,9,2016
Diego,1,30,8,2016
Danilo,1,13,12,2016
Danilo,1,11,11,2020
Diego,8,19,1,2019
Daniele,7,3,3,2019
Mayk,1,15,12,2019
Mayk,6,13,4,2019
Giuliano,3,19,4,2020
Danilo,2,25,3,2018
Diego,2,8,5,2016
Diego,5,26,4,2016
Vinicius,8,14,12,2018
Joseph,7,26,8,2016
Diego,3,9,11,2020
Cleiton,1,26,9,2019
Giuliano,5,24,11,2017
Danilo,2,5,10,2020
Jakeliny,4,6,11,2020
Giuliano,7,30,3,2016
Cleiton,4,6,12,2018
Joseph,4,6,4,2019
Mayk,4,13,11,2020
Cleiton,5,28,9,2019
Jakeliny,1,30,1,2017
Jakeliny,3,20,8,2018
Mayk,6,12,3,2017
Jakeliny,5,1,12,2017
Rafael,8,21,4,2020
Daniele,5,11,7,2016
Jakeliny,4,29,3,2019
Rafael,2,24,6,2018
Cleiton,7,30,6,2018
Vinicius,4,19,4,2018
Mayk,6,11,1,2016
Rafael,6,3,10,2020
Daniele,1,24,4,2016
Daniele,3,19,2,2018
Danilo,4,13,2,2017
Vinicius,4,22,6,2019
Diego,8,16,7,2018
Mayk,3,8,10,2017
Jakeliny,6,4,9,2018
Cleiton,6,2,6,2020
Giuliano,6,22,7,2019
Danilo,3,14,5,2018
Daniele,2,11,10,2016
Rafael,2,10,3,2019
Jakeliny,3,18,6,2018
Diego,1,22,2,2016
Diego,1,4,10,2020
Jakeliny,8,4,3,2018
Joseph,7,12,2,2017
Vinicius,3,15,7,2017
Rafael,8,11,7,2019
Joseph,3,11,12,2020
Daniele,5,1,1,2018
Daniele,1,23,3,2017
Vinicius,6,12,1,2018
Vinicius,8,29,12,2017
Cleiton,6,28,11,2020
Rafael,3,13,11,2017
Giuliano,3,21,3,2018
Vinicius,5,3,6,2020
Cleiton,4,28,1,2017
Giuliano,1,15,3,2016
Mayk,4,21,3,2019
Danilo,1,11,11,2019
Vinicius,7,8,1,2020
Giuliano,8,16,12,2018
Daniele,4,25,12,2016
Danilo,7,3,4,2020
Vinicius,3,10,4,2017
Jakeliny,8,22,9,2020
Danilo,6,10,10,2017
Daniele,4,7,8,2019
Danilo,3,18,7,2017
Vinicius,2,30,6,2017
Mayk,7,10,3,2019
Vinicius,7,18,11,2017
Vinicius,3,20,2,2019
Danilo,4,15,9,2020
Jakeliny,7,3,1,2018
Mayk,5,23,7,2018
Joseph,4,23,6,2020
Cleiton,4,24,9,2018
Giuliano,8,26,10,2019
Danilo,8,14,8,2017
Giuliano,5,21,10,2020
Jakeliny,5,20,1,2020
Jakeliny,7,15,12,2017
Jakeliny,3,29,10,2017
Vinicius,4,30,10,2019
Diego,7,5,9,2019
Diego,6,20,6,2020
Giuliano,5,2,5,2018
Daniele,3,18,2,2018
Mayk,3,27,6,2019
Joseph,1,10,3,2017
Diego,8,16,9,2016
Danilo,8,19,11,2017
Mayk,7,21,4,2016
Vinicius,5,27,7,2018
Cleiton,2,12,9,2019
Joseph,4,4,3,2020
Mayk,1,16,5,2020
Diego,7,7,8,2020
Mayk,1,9,7,2016
Giuliano,6,27,1,2018
Danilo,7,15,5,2019
Jakeliny,5,11,8,2018
Danilo,6,24,5,2017
Danilo,5,7,7,2019
Daniele,4,2,6,2019
Mayk,5,23,12,2019
Rafael,2,23,2,2016
Joseph,6,21,7,2017
Giuliano,5,9,10,2017
Diego,7,25,6,2017
Daniele,2,5,8,2016
Giuliano,1,26,7,2016
Rafael,7,10,7,2020
Giuliano,4,30,5,2019
Joseph,6,3,6,2020
Danilo,7,8,2,2017
Jakeliny,4,11,7,2016
Danilo,6,13,9,2018
Rafael,6,17,12,2019
Mayk,5,2,7,2018
Vinicius,2,12,7,2020
Danilo,5,7,11,2017
Jakeliny,3,3,11,2020
Vinicius,2,11,3,2019
Joseph,7,27,10,2017
Vinicius,1,11,6,2019
Cleiton,5,19,6,2020
Giuliano,6,28,9,2017
Daniele,5,10,7,2019
Diego,5,21,8,2020
Jakeliny,2,17,7,2017
Rafael,6,16,12,2018
Giuliano,5,18,10,2016
Mayk,8,1,3,2019
Daniele,1,29,10,2018
Diego,6,25,12,2017
Danilo,4,1,2,2020
Giuliano,4,27,11,2016
Diego,2,3,10,2016
Giuliano,2,2,10,2020
Cleiton,4,21,10,2018
Mayk,2,4,12,2018
Mayk,6,8,6,2019
Vinicius,4,23,4,2019
Daniele,8,14,7,2017
Mayk,6,20,5,2018
Joseph,8,20,3,2017
Joseph,8,26,5,2019
Danilo,7,13,5,2018
Joseph,5,19,12,2019
Joseph,6,12,11,2016
Danilo,5,18,4,2019
Cleiton,5,6,1,2016
Giuliano,5,16,11,2017
Giuliano,7,12,2,2019
Diego,6,1,7,2016
Diego,5,9,5,2018
Vinicius,1,8,1,2016
Danilo,2,12,7,2016
Giuliano,7,5,10,2019
Danilo,4,4,6,2019
Giuliano,1,23,10,2017
Vinicius,3,21,8,2016
Mayk,7,6,11,2017
Vinicius,1,7,6,2018
Joseph,8,15,9,2020
Daniele,7,29,9,2017
Cleiton,4,4,10,2020
Giuliano,6,1,8,2018
Diego,6,29,5,2017
Danilo,3,8,3,2019
Joseph,8,11,1,2016
Jakeliny,4,18,8,2017
Diego,5,15,2,2019
Jakeliny,2,3,10,2019
Mayk,1,13,12,2020
Joseph,7,18,10,2016
Mayk,3,8,4,2017
Joseph,4,21,3,2016
Rafael,3,1,4,2018
Rafael,2,2,4,2020
Danilo,8,28,5,2018
Giuliano,1,4,7,2019
Joseph,4,11,4,2018
Giuliano,2,18,12,2017
Diego,4,5,8,2016
Danilo,3,20,10,2017
Rafael,6,22,5,2016
Jakeliny,4,30,2,2018
Cleiton,7,12,11,2020
Danilo,3,24,2,2016
Cleiton,5,16,4,2017
Vinicius,5,11,9,2020
Cleiton,2,8,3,2018
Vinicius,1,23,5,2016
Cleiton,4,9,2,2018
Joseph,2,4,4,2016
Mayk,1,10,5,2019
Mayk,8,28,6,2018
Danilo,6,5,8,2018
Joseph,1,28,2,2016
Jakeliny,2,15,8,2016
Joseph,2,30,5,2018
Danilo,6,8,3,2017
Mayk,3,11,12,2016
Danilo,3,21,11,2016
Diego,5,11,5,2017
Giuliano,6,8,4,2016
Mayk,8,23,10,2019
Vinicius,4,22,2,2020
Cleiton,5,5,8,2017
Jakeliny,2,11,6,2020
Joseph,7,7,6,2020
Rafael,2,29,1,2017
Vinicius,2,5,10,2016
Daniele,1,1,7,2019
Cleiton,3,6,4,2020
Daniele,5,3,10,2016
Joseph,7,6,12,2017
Jakeliny,7,13,5,2019
Diego,1,24,9,2020
Giuliano,8,9,10,2018
Jakeliny,1,15,9,2018
Daniele,1,5,10,2018
Joseph,5,15,1,2020
Vinicius,6,18,10,2020
Joseph,7,28,4,2016
Joseph,8,11,2,2018
Vinicius,4,20,5,2020
Diego,6,18,7,2017
Mayk,2,17,11,2020
Daniele,1,17,12,2016
Mayk,2,11,3,2016
Danilo,4,11,4,2016
Jakeliny,4,3,7,2018
Joseph,5,28,5,2020
Daniele,7,23,1,2018
Rafael,3,5,8,2018
Danilo,8,25,10,2016
Giuliano,6,10,9,2019
Jakeliny,6,14,7,2016
Daniele,4,23,2,2019
Mayk,6,13,6,2019
Giuliano,3,29,12,2019
Cleiton,5,24,11,2016
Danilo,5,2,10,2018
Joseph,7,21,8,2018
Rafael,6,28,2,2018
Cleiton,5,3,1,2017
Daniele,1,22,11,2018
Daniele,2,3,12,2020
Vinicius,8,5,6,2017
Cleiton,7,7,11,2017
Diego,3,10,7,2020
Vinicius,3,20,4,2016
Giuliano,1,8,11,2018
Giuliano,5,23,11,2017
Rafael,4,10,7,2016
Diego,4,10,1,2019
Cleiton,1,27,5,2020
Danilo,8,24,5,2017
Jakeliny,4,21,7,2016
Joseph,3,11,1,2020
Daniele,8,22,8,2016
Cleiton,1,2,10,2020
Danilo,4,6,9,2017
Diego,6,29,8,2018
Giuliano,2,7,2,2018
Diego,7,19,11,2016
Mayk,5,20,1,2020
Cleiton,1,26,5,2016
Mayk,6,16,5,2020
Diego,7,27,5,2016
Jakeliny,3,26,3,2020
Danilo,6,20,10,2020
Diego,8,23,6,2020
Mayk,8,30,7,2018
Cleiton,7,11,6,2017
Jakeliny,2,1,2,2018
Rafael,8,27,3,2020
Mayk,8,3,12,2020
Jakeliny,1,5,1,2017
Giuliano,3,21,10,2016
Mayk,2,29,1,2017
Joseph,7,27,7,2017
Daniele,8,8,9,2016
Joseph,2,25,8,2017
Diego,7,11,7,2016
Rafael,7,27,6,2020
Giuliano,4,17,5,2017
Joseph,5,6,3,2018
Rafael,7,22,4,2020
Jakeliny,6,26,2,2020
Vinicius,7,28,4,2017
Diego,3,1,1,2020
Rafael,5,21,9,2017
Joseph,7,12,12,2020
Rafael,6,2,5,2017
Rafael,6,22,1,2018
Joseph,7,27,10,2019
Mayk,4,13,11,2017
Jakeliny,2,25,10,2020
Diego,1,10,3,2019
Daniele,6,12,4,2020
Diego,8,16,12,2016
Jakeliny,7,24,10,2017
Jakeliny,4,11,1,2018
Giuliano,6,6,10,2019
Rafael,7,27,12,2019
Giuliano,8,22,3,2016
Danilo,8,12,7,2017
Mayk,6,20,9,2017
Cleiton,5,17,1,2020
Vinicius,7,14,10,2017
Giuliano,2,3,9,2019
Daniele,6,28,8,2020
Cleiton,4,2,9,2017
Joseph,7,23,1,2020
Jakeliny,4,11,8,2018
Danilo,7,15,3,2016
Jakeliny,8,24,9,2017
Diego,8,3,9,2019
Daniele,7,15,5,2019
Mayk,7,12,7,2019
Joseph,5,6,7,2019
Joseph,3,13,8,2016
Giuliano,7,27,6,2020
Giuliano,1,4,9,2019
Rafael,3,20,8,2016
Joseph,2,16,12,2019
Danilo,7,3,10,2017
Vinicius,8,21,6,2016
Mayk,8,5,12,2018
Joseph,1,24,8,2016
Cleiton,2,24,12,2016
Mayk,5,7,11,2017
Jakeliny,2,5,12,2016
Vinicius,3,21,2,2019
Jakeliny,5,5,10,2020
Joseph,3,10,11,2016
Giuliano,7,24,4,2018
Cleiton,1,17,5,2019
Mayk,6,17,3,2016
Diego,3,21,9,2020
Diego,8,1,7,2017
Mayk,7,20,2,2017
Vinicius,5,26,12,2019
Vinicius,4,22,3,2016
Jakeliny,4,24,9,2016
Jakeliny,5,18,11,2019
Danilo,1,26,9,2019
Cleiton,3,18,5,2017
Danilo,4,4,3,2018
Daniele,3,7,7,2020
Daniele,8,21,5,2019
Cleiton,6,26,7,2019
Rafael,2,25,12,2016
Vinicius,6,25,1,2020
Joseph,2,1,8,2017
Rafael,5,21,4,2016
Giuliano,7,10,9,2020
Giuliano,6,30,7,2016
Mayk,6,9,2,2017
Joseph,7,10,8,2020
Joseph,5,28,7,2020
Diego,6,28,8,2017
Mayk,3,21,11,2018
Rafael,4,11,3,2018
Daniele,1,5,11,2017
Joseph,6,21,4,2020
Cleiton,3,21,12,2017
Cleiton,2,4,6,2016
Joseph,8,24,3,2017
Joseph,8,11,10,2017
Daniele,1,21,1,2019
Cleiton,6,14,7,2020
Jakeliny,2,29,3,2020
Danilo,1,25,1,2019
Mayk,7,23,4,2020
Joseph,7,7,7,2018
Vinicius,3,3,3,2019
Giuliano,1,29,6,2016
Jakeliny,1,7,2,2017
Giuliano,1,26,8,2018
Jakeliny,6,14,2,2016
Vinicius,4,23,6,2019
Joseph,7,26,10,2020
Danilo,7,25,11,2017
Vinicius,1,10,12,2019
Vinicius,4,29,1,2017
Cleiton,3,22,9,2020
Danilo,5,18,2,2019
Giuliano,2,7,2,2018
Danilo,8,12,8,2018
Mayk,6,18,7,2019
Cleiton,7,6,5,2016
Cleiton,3,30,8,2020
Daniele,7,25,9,2020
Jakeliny,3,18,1,2017
Rafael,4,7,1,2016
Diego,6,19,12,2017
Vinicius,7,18,4,2016
Giuliano,8,3,12,2019
Mayk,3,25,8,2020
Cleiton,3,21,12,2019
Jakeliny,7,9,2,2017
Daniele,5,4,2,2020
Danilo,5,2,4,2017
Cleiton,6,11,6,2017
Rafael,7,15,2,2020
Diego,7,24,3,2017
Mayk,4,4,5,2020
Daniele,2,21,8,2016
Daniele,1,11,4,2017
Mayk,1,15,2,2020
Mayk,3,22,11,2019
Giuliano,3,16,5,2017
Jakeliny,4,11,6,2019
Diego,6,29,6,2020
Jakeliny,5,27,9,2020
Jakeliny,2,25,1,2017
Giuliano,5,28,9,2019
Diego,1,12,1,2020
Diego,7,29,5,2016
Joseph,4,12,1,2019
Joseph,4,5,3,2019
Rafael,3,18,9,2020
Rafael,3,9,6,2016
Mayk,1,16,10,2018
Vinicius,6,18,12,2020
Danilo,1,1,1,2018
Jakeliny,7,20,6,2019
Daniele,5,1,11,2016
Rafael,4,1,6,2016
Danilo,8,7,5,2017
Jakeliny,4,30,5,2018
Jakeliny,5,14,3,2018
Rafael,6,26,11,2018
Diego,4,12,1,2018
Giuliano,2,26,5,2017
Mayk,8,20,9,2019
Jakeliny,6,12,1,2020
Daniele,5,2,6,2019
Joseph,6,29,8,2018
Danilo,8,18,9,2019
Cleiton,5,12,11,2016
Cleiton,2,10,6,2017
Joseph,7,14,10,2019
Danilo,4,11,5,2017
Giuliano,1,30,12,2017
Mayk,6,29,11,2016
Cleiton,8,6,2,2017
Danilo,3,7,1,2019
Joseph,2,21,12,2019
Mayk,1,20,4,2016
Cleiton,6,29,4,2018
Diego,6,8,11,2018
Daniele,7,3,7,2019
Jakeliny,4,13,5,2018
Giuliano,3,8,3,2019
Cleiton,3,7,4,2017
Daniele,5,25,7,2020
Giuliano,4,5,9,2020
Danilo,6,11,8,2019
Vinicius,2,25,6,2019
Giuliano,3,28,9,2018
Vinicius,1,3,9,2020
Cleiton,6,5,9,2017
Cleiton,6,5,9,2018
Cleiton,3,14,10,2020
Giuliano,1,20,1,2017
Jakeliny,3,5,6,2016
Giuliano,3,8,1,2016
Joseph,2,24,2,2016
Mayk,4,12,12,2019
Diego,2,5,2,2016
Cleiton,8,9,6,2016
Cleiton,7,19,1,2018
Giuliano,8,19,10,2019
Rafael,1,24,6,2018
Mayk,3,8,10,2016
Giuliano,7,13,8,2017
Giuliano,1,17,3,2018
Vinicius,5,25,7,2020
Diego,7,4,8,2019
Mayk,7,9,4,2019
Diego,1,20,5,2019
Joseph,5,14,1,2019
Danilo,5,6,6,2018
Diego,5,9,1,2017
Daniele,2,10,11,2017
Mayk,6,2,11,2019
Jakeliny,2,24,6,2017
Diego,4,23,11,2016
Vinicius,7,23,7,2019
Diego,2,19,5,2016
Jakeliny,8,6,10,2018
Joseph,4,26,7,2017
Danilo,4,15,5,2017
Mayk,1,10,9,2017
Mayk,7,27,8,2018
Jakeliny,2,19,11,2018
Mayk,7,22,5,2016
Joseph,1,24,12,2018
Daniele,1,14,6,2016
Daniele,6,22,7,2019
Daniele,8,19,10,2016
Vinicius,1,3,2,2019
Diego,1,6,1,2019
Cleiton,7,11,12,2016
Rafael,2,16,8,2019
Mayk,3,4,2,2019
Cleiton,1,3,9,2020
Daniele,8,11,9,2016
Mayk,1,25,10,2016
Danilo,3,11,1,2020
Giuliano,3,13,10,2016
Giuliano,2,7,1,2016
Daniele,2,14,10,2020
Joseph,6,12,12,2017
Joseph,6,21,12,2017
Danilo,5,15,12,2019
Mayk,2,10,8,2017
Diego,6,5,4,2018
Diego,3,15,5,2016
Diego,5,4,5,2020
Vinicius,7,29,10,2016
Cleiton,6,25,11,2019
Joseph,6,20,5,2018
Cleiton,8,19,2,2020
Daniele,5,16,6,2019
Rafael,6,30,4,2018
Mayk,8,5,1,2020
Diego,4,7,6,2019
Daniele,6,17,12,2016
Daniele,5,4,4,2020
Diego,8,2,5,2018
Cleiton,3,20,9,2016
Mayk,7,20,5,2016
Giuliano,6,28,9,2017
Danilo,4,1,10,2017
